date_and_time, Numberofsatellites, longtitude,
11:56:35.0,07,03505.865538 E,355.0
11:56:36.0,07,03505.847212 E,354.4
11:56:37.0,07,03505.828254 E,355.4
11:56:38.0,07,03505.809346 E,355.8
11:56:39.0,07,03505.791103 E,356.8
11:56:40.0,07,03505.772502 E,358.6
11:56:41.0,07,03505.753942 E,359.2
11:56:42.0,07,03505.735473 E,360.7
11:56:43.0,06,03505.717394 E,361.8
11:56:44.0,06,03505.699983 E,364.3
11:56:45.0,06,03505.683411 E,364.7
11:56:46.0,08,03505.667161 E,366.5
11:56:47.0,08,03505.651947 E,366.9
11:56:48.0,08,03505.637703 E,367.3
11:56:49.0,08,03505.623796 E,367.2
11:56:50.0,08,03505.610417 E,367.7
11:56:51.0,08,03505.597004 E,368.0
11:56:52.0,09,03505.584745 E,369.4
11:56:53.0,10,03505.572686 E,372.1
11:56:54.0,08,03505.561454 E,367.6
11:56:55.0,08,03505.549642 E,367.5
11:56:56.0,08,03505.537727 E,367.5
11:56:57.0,08,03505.524911 E,367.5
11:56:58.0,08,03505.511680 E,367.3
11:56:59.0,08,03505.498332 E,369.3
11:57:00.0,08,03505.485153 E,370.6
11:57:01.0,08,03505.472588 E,370.9
11:57:02.0,09,03505.460063 E,373.1
11:57:03.0,09,03505.447824 E,371.9
11:57:04.0,09,03505.435172 E,371.3
11:57:05.0,09,03505.421849 E,371.3
11:57:06.0,09,03505.408611 E,371.5
11:57:07.0,08,03505.394563 E,372.5
11:57:08.0,08,03505.380789 E,372.6
11:57:09.0,08,03505.367023 E,373.0
11:57:10.0,09,03505.352556 E,372.9
11:57:11.0,09,03505.338573 E,372.2
11:57:12.0,09,03505.324510 E,372.0
11:57:13.0,09,03505.308971 E,371.7
11:57:14.0,09,03505.294183 E,372.3
11:57:15.0,09,03505.278942 E,372.2
11:57:16.0,09,03505.264298 E,370.8
11:57:17.0,09,03505.248368 E,370.3
11:57:18.0,09,03505.231905 E,368.6
11:57:19.0,09,03505.214852 E,368.7
11:57:20.0,10,03505.197342 E,369.2
11:57:21.0,10,03505.180268 E,368.1
11:57:22.0,10,03505.162234 E,367.1
11:57:23.0,10,03505.144149 E,365.7
11:57:24.0,10,03505.124525 E,365.3
11:57:25.0,10,03505.104974 E,362.5
11:57:26.0,10,03505.085842 E,362.4
11:57:27.0,10,03505.065838 E,361.9
11:57:28.0,10,03505.044857 E,360.1
11:57:29.0,10,03505.024622 E,358.2
11:57:30.0,10,03505.004213 E,357.0
11:57:31.0,09,03504.983972 E,356.0
11:57:32.0,09,03504.964855 E,356.1
11:57:33.0,09,03504.944867 E,355.2
11:57:34.0,09,03504.924943 E,353.7
11:57:35.0,10,03504.904878 E,352.1
11:57:36.0,09,03504.884887 E,350.8
11:57:37.0,09,03504.864876 E,350.3
11:57:38.0,09,03504.843504 E,349.7
11:57:39.0,10,03504.822322 E,346.5
11:57:40.0,10,03504.802116 E,345.2
11:57:41.0,10,03504.781798 E,343.9
11:57:42.0,10,03504.761441 E,342.4
11:57:43.0,10,03504.741110 E,341.4
11:57:44.0,10,03504.721207 E,339.9
11:57:45.0,10,03504.701285 E,336.7
11:57:46.0,10,03504.681420 E,334.7
11:57:47.0,10,03504.661872 E,334.2
11:57:48.0,10,03504.642113 E,333.0
11:57:49.0,10,03504.622259 E,331.6
11:57:50.0,10,03504.602357 E,330.1
11:57:51.0,09,03504.582776 E,328.6
11:57:52.0,09,03504.563339 E,327.4
11:57:53.0,09,03504.543488 E,325.7
11:57:54.0,09,03504.524042 E,326.2
11:57:55.0,09,03504.504875 E,324.4
11:57:56.0,09,03504.486000 E,322.9
11:57:57.0,09,03504.466594 E,321.7
11:57:58.0,09,03504.448057 E,319.4
11:57:59.0,09,03504.428552 E,318.5
11:58:00.0,09,03504.409149 E,316.8
11:58:01.0,09,03504.390027 E,315.6
11:58:02.0,09,03504.370640 E,314.0
11:58:03.0,09,03504.350703 E,312.7
11:58:04.0,09,03504.330932 E,310.9
11:58:05.0,09,03504.310472 E,309.4
11:58:06.0,09,03504.290428 E,307.8
11:58:07.0,09,03504.270216 E,306.7
11:58:08.0,09,03504.248962 E,301.4
11:58:09.0,09,03504.228782 E,299.4
11:58:10.0,09,03504.208627 E,297.4
11:58:11.0,09,03504.187905 E,296.5
11:58:12.0,09,03504.167202 E,295.4
11:58:13.0,09,03504.147204 E,294.9
11:58:14.0,09,03504.126662 E,293.3
11:58:15.0,09,03504.105699 E,291.1
11:58:16.0,09,03504.085362 E,290.0
11:58:17.0,09,03504.065357 E,288.9
11:58:18.0,09,03504.043920 E,283.1
11:58:19.0,10,03504.024835 E,280.3
11:58:20.0,10,03504.005138 E,280.2
11:58:21.0,10,03503.985516 E,279.5
11:58:22.0,10,03503.966647 E,277.1
11:58:23.0,10,03503.946657 E,275.3
11:58:24.0,10,03503.926671 E,275.4
11:58:25.0,10,03503.906541 E,274.4
11:58:26.0,10,03503.886336 E,273.3
11:58:27.0,09,03503.865719 E,270.4
11:58:28.0,09,03503.844653 E,269.9
11:58:29.0,09,03503.823425 E,268.9
11:58:30.0,09,03503.802230 E,267.1
11:58:31.0,09,03503.780092 E,263.4
11:58:32.0,09,03503.758769 E,261.6
11:58:33.0,10,03503.737981 E,261.3
11:58:34.0,10,03503.716181 E,261.7
11:58:35.0,10,03503.695221 E,261.1
11:58:36.0,10,03503.674206 E,261.2
11:58:37.0,10,03503.655909 E,259.4
11:58:38.0,10,03503.635880 E,259.9
11:58:39.0,10,03503.615452 E,260.3
11:58:40.0,10,03503.595344 E,261.1
11:58:41.0,10,03503.575863 E,261.6
11:58:42.0,10,03503.556196 E,262.6
11:58:43.0,10,03503.536684 E,263.0
11:58:44.0,10,03503.517401 E,263.2
11:58:45.0,10,03503.497745 E,264.1
11:58:46.0,10,03503.478343 E,265.0
11:58:47.0,10,03503.459255 E,265.9
11:58:48.0,10,03503.440309 E,266.8
11:58:49.0,10,03503.421079 E,268.4
11:58:50.0,10,03503.402299 E,269.8
11:58:51.0,09,03503.383158 E,270.8
11:58:52.0,09,03503.364611 E,273.2
11:58:53.0,09,03503.345545 E,273.9
11:58:54.0,09,03503.326831 E,273.5
11:58:55.0,09,03503.307811 E,272.4
11:58:56.0,09,03503.288969 E,272.3
11:58:57.0,09,03503.269809 E,272.2
11:58:58.0,09,03503.250453 E,272.6
11:58:59.0,09,03503.231378 E,272.3
11:59:00.0,09,03503.211936 E,272.2
11:59:01.0,08,03503.192505 E,272.1
11:59:02.0,08,03503.172749 E,272.3
11:59:03.0,09,03503.152899 E,269.6
11:59:04.0,10,03503.133272 E,268.2
11:59:05.0,10,03503.112101 E,263.1
11:59:06.0,10,03503.092026 E,262.3
11:59:07.0,10,03503.070832 E,261.9
11:59:08.0,10,03503.049712 E,258.6
11:59:09.0,10,03503.029173 E,258.9
11:59:10.0,10,03503.009159 E,258.3
11:59:11.0,10,03502.988684 E,256.6
11:59:12.0,10,03502.969238 E,255.5
11:59:13.0,10,03502.949380 E,254.1
11:59:14.0,10,03502.929446 E,252.5
11:59:15.0,10,03502.909315 E,251.6
11:59:16.0,10,03502.888469 E,248.8
11:59:17.0,09,03502.868595 E,248.3
11:59:18.0,10,03502.848228 E,248.3
11:59:19.0,10,03502.827553 E,247.9
11:59:20.0,10,03502.806953 E,247.5
11:59:21.0,10,03502.787002 E,246.4
11:59:22.0,10,03502.766240 E,246.8
11:59:23.0,10,03502.746334 E,246.3
11:59:24.0,10,03502.726077 E,245.9
11:59:25.0,10,03502.704774 E,245.9
11:59:26.0,10,03502.684786 E,245.1
11:59:27.0,10,03502.666071 E,244.7
11:59:28.0,10,03502.646736 E,244.0
11:59:29.0,10,03502.628999 E,242.5
11:59:30.0,10,03502.610151 E,241.2
11:59:31.0,09,03502.590957 E,240.4
11:59:32.0,09,03502.571193 E,239.2
11:59:33.0,09,03502.551275 E,238.3
11:59:34.0,09,03502.531375 E,237.0
11:59:35.0,09,03502.512107 E,235.7
11:59:36.0,09,03502.492353 E,234.6
11:59:37.0,10,03502.472983 E,233.1
11:59:38.0,10,03502.453619 E,231.5
11:59:39.0,10,03502.433621 E,229.9
11:59:40.0,10,03502.413514 E,229.6
11:59:41.0,10,03502.393841 E,226.6
11:59:42.0,10,03502.373512 E,226.4
11:59:43.0,10,03502.353968 E,226.1
11:59:44.0,10,03502.333672 E,225.9
11:59:45.0,10,03502.313087 E,224.3
11:59:46.0,09,03502.292939 E,222.0
11:59:47.0,10,03502.273077 E,222.4
11:59:48.0,10,03502.253168 E,222.1
11:59:49.0,10,03502.234418 E,217.6
11:59:50.0,10,03502.214798 E,216.5
11:59:51.0,10,03502.194920 E,214.7
11:59:52.0,10,03502.175593 E,211.5
11:59:53.0,10,03502.155503 E,210.5
11:59:54.0,10,03502.135906 E,209.9
11:59:55.0,09,03502.117931 E,210.1
11:59:56.0,09,03502.099454 E,209.2
11:59:57.0,09,03502.080937 E,209.4
11:59:58.0,09,03502.061410 E,205.7
11:59:59.0,10,03502.042872 E,204.2
12:00:00.0,10,03502.024741 E,203.0
12:00:01.0,09,03502.007435 E,201.8
12:00:02.0,10,03501.989543 E,199.3
12:00:03.0,10,03501.971422 E,198.0
12:00:04.0,09,03501.954085 E,198.7
12:00:05.0,09,03501.936435 E,198.6
12:00:06.0,09,03501.918663 E,198.1
12:00:07.0,09,03501.900378 E,196.9
12:00:08.0,09,03501.882729 E,198.2
12:00:09.0,09,03501.865116 E,197.1
12:00:10.0,09,03501.846987 E,196.9
12:00:11.0,09,03501.827934 E,195.2
12:00:12.0,09,03501.809770 E,195.0
12:00:13.0,09,03501.791607 E,194.9
12:00:14.0,09,03501.773623 E,195.3
12:00:15.0,09,03501.756074 E,194.0
12:00:16.0,09,03501.736954 E,192.9
12:00:17.0,08,03501.718899 E,191.3
12:00:18.0,09,03501.701038 E,189.4
12:00:19.0,09,03501.682374 E,188.0
12:00:20.0,09,03501.664193 E,187.5
12:00:21.0,09,03501.645575 E,185.2
12:00:22.0,09,03501.627217 E,184.4
12:00:23.0,09,03501.608916 E,183.7
12:00:24.0,09,03501.590929 E,183.2
12:00:25.0,09,03501.572421 E,182.3
12:00:26.0,09,03501.554200 E,181.8
12:00:27.0,09,03501.536730 E,181.4
12:00:28.0,09,03501.519213 E,181.6
12:00:29.0,09,03501.502585 E,182.9
12:00:30.0,09,03501.484837 E,182.4
12:00:31.0,09,03501.470467 E,183.7
12:00:32.0,10,03501.452857 E,183.5
12:00:33.0,10,03501.434470 E,180.4
12:00:34.0,10,03501.416409 E,180.2
12:00:35.0,10,03501.398707 E,179.4
12:00:36.0,10,03501.380705 E,176.7
12:00:37.0,10,03501.362439 E,176.4
12:00:38.0,10,03501.343322 E,176.9
12:00:39.0,10,03501.324127 E,176.2
12:00:40.0,10,03501.303791 E,175.3
12:00:41.0,10,03501.283603 E,175.5
12:00:42.0,10,03501.263701 E,172.2
12:00:43.0,10,03501.243213 E,171.6
12:00:44.0,10,03501.221369 E,169.8
12:00:45.0,10,03501.200590 E,168.1
12:00:46.0,10,03501.180192 E,166.4
12:00:47.0,10,03501.159877 E,163.9
12:00:48.0,10,03501.139557 E,162.6
12:00:49.0,10,03501.119819 E,162.4
12:00:50.0,10,03501.099933 E,162.4
12:00:51.0,10,03501.080262 E,162.4
12:00:52.0,10,03501.059234 E,159.2
12:00:53.0,10,03501.039572 E,158.0
12:00:54.0,10,03501.019890 E,158.2
12:00:55.0,09,03501.000731 E,155.4
12:00:56.0,09,03500.981275 E,153.2
12:00:57.0,09,03500.961008 E,154.6
12:00:58.0,08,03500.940178 E,154.1
12:00:59.0,08,03500.918843 E,154.2
12:01:00.0,08,03500.897831 E,153.0
12:01:01.0,09,03500.876877 E,148.3
12:01:02.0,09,03500.856363 E,147.5
12:01:03.0,09,03500.835975 E,147.1
12:01:04.0,09,03500.816146 E,146.9
12:01:05.0,09,03500.797367 E,146.8
12:01:06.0,09,03500.778957 E,147.0
12:01:07.0,09,03500.760728 E,147.4
12:01:08.0,09,03500.742718 E,147.2
12:01:09.0,09,03500.725019 E,145.6
12:01:10.0,09,03500.706908 E,144.5
12:01:11.0,09,03500.689429 E,144.3
12:01:12.0,09,03500.672449 E,144.3
12:01:13.0,09,03500.655620 E,144.5
12:01:14.0,09,03500.640045 E,144.3
12:01:15.0,09,03500.625139 E,144.1
12:01:16.0,09,03500.610606 E,143.8
12:01:17.0,09,03500.596938 E,142.8
12:01:18.0,09,03500.583599 E,144.0
12:01:19.0,09,03500.570510 E,144.0
12:01:20.0,09,03500.560862 E,144.2
12:01:21.0,09,03500.550799 E,144.0
12:01:22.0,09,03500.540160 E,144.5
12:01:23.0,09,03500.530068 E,144.1
12:01:24.0,09,03500.524712 E,144.5
12:01:25.0,09,03500.519125 E,141.0
12:01:26.0,08,03500.513647 E,141.4
12:01:27.0,08,03500.508733 E,140.6
12:01:28.0,09,03500.504190 E,140.6
12:01:29.0,09,03500.500855 E,139.4
12:01:30.0,09,03500.497271 E,140.0
12:01:31.0,09,03500.494388 E,141.1
12:01:32.0,09,03500.492476 E,140.8
12:01:33.0,09,03500.491655 E,140.7
12:01:34.0,09,03500.491032 E,140.1
12:01:35.0,08,03500.490241 E,140.6
12:01:36.0,08,03500.489390 E,140.8
12:01:37.0,09,03500.488227 E,140.2
12:01:38.0,09,03500.487245 E,139.5
12:01:39.0,09,03500.486229 E,140.1
12:01:40.0,09,03500.485279 E,139.7
12:01:41.0,09,03500.484457 E,139.3
12:01:42.0,09,03500.483610 E,139.5
12:01:43.0,09,03500.483943 E,140.6
12:01:44.0,09,03500.484063 E,139.8
12:01:45.0,09,03500.484016 E,140.5
12:01:46.0,09,03500.483986 E,140.5
12:01:47.0,09,03500.483687 E,140.5
12:01:48.0,09,03500.482804 E,140.5
12:01:49.0,09,03500.481426 E,141.5
12:01:50.0,08,03500.479733 E,142.1
12:01:51.0,08,03500.478076 E,141.6
12:01:52.0,08,03500.476492 E,141.0
12:01:53.0,07,03500.474881 E,142.1
12:01:54.0,07,03500.473513 E,141.5
12:01:55.0,07,03500.473573 E,141.3
12:01:56.0,08,03500.473942 E,139.3
12:01:57.0,08,03500.473977 E,138.6
12:01:58.0,07,03500.473771 E,138.6
12:01:59.0,08,03500.473115 E,137.9
12:02:00.0,08,03500.472302 E,137.3
12:02:01.0,08,03500.470911 E,136.4
12:02:02.0,08,03500.469771 E,135.6
12:02:03.0,08,03500.468771 E,136.4
12:02:04.0,09,03500.467973 E,133.8
12:02:05.0,09,03500.467113 E,133.6
12:02:06.0,09,03500.466260 E,133.8
12:02:07.0,09,03500.465461 E,133.2
12:02:08.0,09,03500.464746 E,133.7
12:02:09.0,09,03500.464467 E,133.8
12:02:10.0,09,03500.464036 E,133.7
12:02:11.0,09,03500.463451 E,133.6
12:02:12.0,10,03500.462645 E,134.9
12:02:13.0,10,03500.461828 E,135.3
12:02:14.0,10,03500.461105 E,135.1
12:02:15.0,10,03500.460999 E,135.4
12:02:16.0,10,03500.460754 E,135.5
12:02:17.0,10,03500.460576 E,135.5
12:02:18.0,10,03500.460104 E,135.6
12:02:19.0,10,03500.459385 E,135.8
12:02:20.0,10,03500.458175 E,134.9
12:02:21.0,10,03500.456568 E,134.5
12:02:22.0,10,03500.454942 E,133.2
12:02:23.0,10,03500.453601 E,132.6
12:02:24.0,10,03500.452596 E,131.2
12:02:25.0,10,03500.451719 E,131.5
12:02:26.0,10,03500.450724 E,129.8
12:02:27.0,10,03500.449670 E,129.8
12:02:28.0,10,03500.448262 E,130.6
12:02:29.0,10,03500.446430 E,130.6
12:02:30.0,10,03500.442800 E,131.5
12:02:31.0,10,03500.438789 E,131.7
12:02:32.0,10,03500.433193 E,132.5
12:02:33.0,10,03500.429627 E,132.7
12:02:34.0,10,03500.425741 E,132.3
12:02:35.0,09,03500.422211 E,132.1
12:02:36.0,09,03500.418448 E,131.8
12:02:37.0,09,03500.414729 E,132.1
12:02:38.0,09,03500.410408 E,132.2
12:02:39.0,09,03500.405944 E,132.7
12:02:40.0,09,03500.402010 E,132.1
12:02:41.0,09,03500.398069 E,131.6
12:02:42.0,09,03500.393829 E,130.9
12:02:43.0,09,03500.387618 E,132.7
12:02:44.0,09,03500.382641 E,132.4
12:02:45.0,09,03500.375576 E,132.0
12:02:46.0,08,03500.368287 E,134.0
12:02:47.0,08,03500.361173 E,135.0
12:02:48.0,08,03500.352647 E,132.2
12:02:49.0,08,03500.343463 E,132.3
12:02:50.0,08,03500.334067 E,132.1
12:02:51.0,08,03500.323377 E,130.7
12:02:52.0,08,03500.312713 E,130.3
12:02:53.0,08,03500.301712 E,129.9
12:02:54.0,08,03500.288417 E,130.1
12:02:55.0,08,03500.275316 E,129.9
12:02:56.0,08,03500.262031 E,129.4
12:02:57.0,09,03500.247940 E,128.9
12:02:58.0,08,03500.233143 E,127.5
12:02:59.0,08,03500.217907 E,126.2
12:03:00.0,09,03500.202206 E,125.4
12:03:01.0,09,03500.185687 E,124.8
12:03:02.0,09,03500.168879 E,123.7
12:03:03.0,09,03500.151622 E,123.1
12:03:04.0,09,03500.133732 E,122.0
12:03:05.0,09,03500.115691 E,120.7
12:03:06.0,09,03500.097726 E,120.0
12:03:07.0,09,03500.079594 E,119.3
12:03:08.0,09,03500.061465 E,118.4
12:03:09.0,09,03500.044296 E,118.0
12:03:10.0,09,03500.026716 E,117.7
12:03:11.0,09,03500.009962 E,115.5
12:03:12.0,09,03459.992558 E,114.4
12:03:13.0,09,03459.975598 E,113.3
12:03:14.0,09,03459.958291 E,112.9
12:03:15.0,09,03459.940673 E,110.0
12:03:16.0,09,03459.923604 E,108.6
12:03:17.0,09,03459.906614 E,108.0
12:03:18.0,09,03459.890285 E,105.2
12:03:19.0,09,03459.873746 E,104.6
12:03:20.0,09,03459.856186 E,104.3
12:03:21.0,09,03459.840015 E,103.5
12:03:22.0,08,03459.823779 E,103.2
12:03:23.0,08,03459.806957 E,102.2
12:03:24.0,08,03459.790828 E,101.5
12:03:25.0,09,03459.774872 E,100.4
12:03:26.0,09,03459.759904 E,100.3
12:03:27.0,09,03459.744215 E,100.4
12:03:28.0,09,03459.728662 E,99.6
12:03:29.0,09,03459.713098 E,98.7
12:03:30.0,09,03459.697189 E,99.0
12:03:31.0,09,03459.681517 E,98.6
12:03:32.0,09,03459.666017 E,97.9
12:03:33.0,09,03459.649968 E,97.9
12:03:34.0,09,03459.634331 E,97.0
12:03:35.0,09,03459.618534 E,97.5
12:03:36.0,09,03459.603292 E,97.4
12:03:37.0,09,03459.587098 E,95.1
12:03:38.0,09,03459.571756 E,94.3
12:03:39.0,09,03459.556523 E,93.8
12:03:40.0,08,03459.541459 E,92.8
12:03:41.0,08,03459.526482 E,92.6
12:03:42.0,08,03459.511272 E,92.5
12:03:43.0,08,03459.495741 E,91.5
12:03:44.0,08,03459.480590 E,91.5
12:03:45.0,08,03459.465489 E,91.2
12:03:46.0,08,03459.450158 E,91.0
12:03:47.0,07,03459.434477 E,93.1
12:03:48.0,07,03459.419470 E,92.6
12:03:49.0,08,03459.404364 E,92.8
12:03:50.0,08,03459.388655 E,92.0
12:03:51.0,08,03459.373625 E,92.8
12:03:52.0,08,03459.358235 E,92.8
12:03:53.0,08,03459.343102 E,93.2
12:03:54.0,08,03459.328311 E,93.8
12:03:55.0,08,03459.313571 E,92.5
12:03:56.0,08,03459.297815 E,92.2
12:03:57.0,09,03459.282769 E,91.1
12:03:58.0,09,03459.267407 E,90.6
12:03:59.0,09,03459.251101 E,91.7
12:04:00.0,09,03459.235012 E,91.9
